"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"17416","auto","forced","RGB16","1280","960","fluorescent","40","1666.212303","16.2560014","wifi","48.78","23.1681"
"17417","auto","forced","RGB16","1280","960","fluorescent","48","1683.519757","15.5014748","wifi","46.147","15.7641"
"17418","auto","forced","RGB16","1280","960","fluorescent","56","1642.196483","16.5729444","wifi","50.542","14.4551"
"17419","auto","forced","RGB16","1280","960","fluorescent","64","1655.315733","14.6270762","wifi","44.263","16.3875"
"17420","auto","forced","RGB16","1280","960","fluorescent","72","1651.759046","14.1661128","wifi","42.872","24.5765"
"17421","auto","forced","RGB16","1280","960","tungsten","0","1651.906592","18.7487816","wifi","56.792","19.5293"
"17422","auto","forced","RGB16","1280","960","tungsten","8","1661.977894","18.5959252","wifi","56.031","12.6721"
"17423","auto","forced","RGB16","1280","960","tungsten","16","1674.796488","18.3853332","wifi","54.949","11.9531"
"17424","auto","forced","RGB16","1280","960","tungsten","24","1671.79529","17.3175962","wifi","51.824","12.285"
"17425","auto","forced","RGB16","1280","960","tungsten","32","1670.878734","16.6841012","wifi","49.972","14.2035"
"17426","auto","forced","RGB16","1280","960","tungsten","40","1674.519407","16.2209496","wifi","48.529","18.364"
"17427","auto","forced","RGB16","1280","960","tungsten","48","1667.701071","15.3153944","wifi","46.017","13.9055"
"17428","auto","forced","RGB16","1280","960","tungsten","56","1659.854316","15.1330378","wifi","45.705","13.6821"
"17429","auto","forced","RGB16","1280","960","tungsten","64","1650.47374","14.5658144","wifi","44.193","14.5205"
"17430","auto","forced","RGB16","1280","960","tungsten","72","1650.078196","14.2001992","wifi","43.092","17.3752"
"17431","auto","forced","RGB16","1280","960","auto","0","1657.050912","19.8836892","wifi","60.087","18.8373"
"17432","auto","forced","RGB16","1280","960","auto","8","1659.453094","18.7387112","wifi","56.411","12.2827"
"17433","auto","forced","RGB16","1280","960","auto","16","1667.09768","18.0395042","wifi","54.208","11.6312"
"17434","auto","forced","RGB16","1280","960","auto","24","1663.547157","17.0671518","wifi","51.354","13.3174"
"17435","auto","forced","RGB16","1280","960","auto","32","1647.522042","15.8595242","wifi","48.19","15.8183"
"17436","auto","forced","RGB16","1280","960","auto","40","1744.096386","16.8031388","wifi","48.27","23.0257"
"17437","auto","forced","RGB16","1280","960","auto","48","1660.70896","15.5840558","wifi","46.597","16.0405"
"17438","auto","forced","RGB16","1280","960","auto","56","1664.37566","15.2298552","wifi","45.766","14.6321"
"17439","auto","forced","RGB16","1280","960","auto","64","1664.657683","14.8984442","wifi","44.804","16.5061"
"17440","auto","forced","RGB16","1280","960","auto","72","1667.802312","14.3475676","wifi","43.072","21.4187"
"17441","auto","forced","RGB16","1280","960","cloudy","0","1660.967466","18.7364062","wifi","56.481","14.3912"
"17442","auto","forced","RGB16","1280","960","cloudy","8","1663.45347","18.5538344","wifi","55.87","11.0812"
"17443","auto","forced","RGB16","1280","960","cloudy","16","1664.181195","17.8118482","wifi","53.597","10.2785"
"17444","auto","forced","RGB16","1280","960","cloudy","24","1676.695533","17.100561","wifi","51.083","12.0406"
"17445","auto","forced","RGB16","1280","960","cloudy","32","1664.9731","17.5209606","wifi","52.696","13.5684"
"17446","auto","forced","RGB16","1280","960","cloudy","40","1657.756119","15.8345518","wifi","47.819","16.171"
"17447","auto","forced","RGB16","1280","960","cloudy","48","1659.717142","14.9971206","wifi","45.245","13.9172"
"17448","auto","forced","RGB16","1280","960","cloudy","56","1651.786993","15.0380056","wifi","45.546","13.5082"
"17449","auto","forced","RGB16","1280","960","cloudy","64","1670.137411","14.8815594","wifi","44.664","14.7401"
"17450","auto","forced","RGB16","1280","960","cloudy","72","1652.308075","14.0142008","wifi","42.451","16.4697"
"17451","center","forced","RGB16","1280","960","daylight","0","1662.177715","18.6840012","wifi","56.291","19.0218"
"17452","center","forced","RGB16","1280","960","daylight","8","1670.920447","18.6193612","wifi","55.931","12.6594"
"17453","center","forced","RGB16","1280","960","daylight","16","1679.029963","18.3594528","wifi","54.739","11.6382"
"17454","center","forced","RGB16","1280","960","daylight","24","1662.098242","16.7305172","wifi","50.362","13.3183"
"17455","center","forced","RGB16","1280","960","daylight","32","1660.011172","16.535828","wifi","49.822","15.7945"
"17456","center","forced","RGB16","1280","960","daylight","40","1672.63731","16.7206876","wifi","49.992","23.0869"
"17457","center","forced","RGB16","1280","960","daylight","48","1670.624218","15.474705","wifi","46.417","16.0362"
"17458","center","forced","RGB16","1280","960","daylight","56","1665.337205","15.2435962","wifi","45.816","14.6238"
"17459","center","forced","RGB16","1280","960","daylight","64","1681.950947","15.0178272","wifi","44.705","16.5159"
"17460","center","forced","RGB16","1280","960","daylight","72","1750.446836","15.179968","wifi","43.432","21.2768"
"17461","center","forced","RGB16","1280","960","fluorescent","0","1672.660818","19.0189742","wifi","57.022","22.9944"
"17462","center","forced","RGB16","1280","960","fluorescent","8","1659.040342","18.675669","wifi","56.271","13.2186"
"17463","center","forced","RGB16","1280","960","fluorescent","16","1676.800811","17.9268354","wifi","53.517","12.1645"
"17464","center","forced","RGB16","1280","960","fluorescent","24","1672.82921","17.2313752","wifi","51.604","13.4318"
"17465","center","forced","RGB16","1280","960","fluorescent","32","1674.01159","16.5041948","wifi","49.321","15.7053"
"17466","center","forced","RGB16","1280","960","fluorescent","40","1667.581816","16.2139416","wifi","48.75","23.0907"
"17467","center","forced","RGB16","1280","960","fluorescent","48","1664.610474","15.416037","wifi","46.377","15.7509"
"17468","center","forced","RGB16","1280","960","fluorescent","56","1654.668572","15.4161164","wifi","46.647","14.4731"
"17469","center","forced","RGB16","1280","960","fluorescent","64","1661.75986","14.8517022","wifi","44.715","16.3436"
"17470","center","forced","RGB16","1280","960","fluorescent","72","1654.530705","14.2966918","wifi","43.282","24.5863"
"17471","center","forced","RGB16","1280","960","tungsten","0","1655.666425","18.9179486","wifi","57.182","19.5787"
"17472","center","forced","RGB16","1280","960","tungsten","8","1666.86092","18.7947574","wifi","56.441","12.6334"
"17473","center","forced","RGB16","1280","960","tungsten","16","1662.371558","17.9247938","wifi","53.948","11.9483"
"17474","center","forced","RGB16","1280","960","tungsten","24","1666.603471","17.2379894","wifi","51.804","12.2961"
"17475","center","forced","RGB16","1280","960","tungsten","32","1668.334918","16.68045","wifi","50.002","14.2035"
"17476","center","forced","RGB16","1280","960","tungsten","40","1655.895228","16.3134698","wifi","49.231","18.325"
"17477","center","forced","RGB16","1280","960","tungsten","48","1660.902384","15.3676468","wifi","46.327","13.8904"
"17478","center","forced","RGB16","1280","960","tungsten","56","1670.767546","15.5574434","wifi","46.687","13.2576"
"17479","center","forced","RGB16","1280","960","tungsten","64","1657.828005","14.7590218","wifi","44.594","14.558"
"17480","center","forced","RGB16","1280","960","tungsten","72","1651.594487","14.2053534","wifi","43.052","17.4085"
"17481","center","forced","RGB16","1280","960","auto","0","1648.108823","18.7672952","wifi","57.052","18.8574"
"17482","center","forced","RGB16","1280","960","auto","8","1666.371121","18.8851466","wifi","56.711","12.2858"
"17483","center","forced","RGB16","1280","960","auto","16","1697.274413","18.2898616","wifi","54.068","11.6315"
"17484","center","forced","RGB16","1280","960","auto","24","1745.291242","18.1098032","wifi","51.955","13.3254"
"17485","center","forced","RGB16","1280","960","auto","32","1673.512287","16.6791654","wifi","49.862","15.782"
"17486","center","forced","RGB16","1280","960","auto","40","1676.138709","16.0744628","wifi","47.969","23.091"
"17487","center","forced","RGB16","1280","960","auto","48","1665.073527","15.533831","wifi","46.707","16.0585"
"17488","center","forced","RGB16","1280","960","auto","56","1657.379696","15.2188336","wifi","45.616","14.6441"
"17489","center","forced","RGB16","1280","960","auto","64","1661.772313","14.7577188","wifi","44.444","16.4633"
"17490","center","forced","RGB16","1280","960","auto","72","1622.173124","13.3630218","wifi","41.23","21.4101"
"17491","center","forced","RGB16","1280","960","cloudy","0","1627.058915","18.1878744","wifi","55.92","14.321"
"17492","center","forced","RGB16","1280","960","cloudy","8","1659.650129","18.3019614","wifi","55.209","11.0739"
"17493","center","forced","RGB16","1280","960","cloudy","16","1671.796071","17.6705132","wifi","52.876","10.2541"
"17494","center","forced","RGB16","1280","960","cloudy","24","1659.745281","18.1706236","wifi","54.829","12.0377"
"17495","center","forced","RGB16","1280","960","cloudy","32","1668.518508","16.2812036","wifi","48.9","13.526"
"17496","center","forced","RGB16","1280","960","cloudy","40","1661.272481","15.7381358","wifi","47.348","16.1757"
"17497","center","forced","RGB16","1280","960","cloudy","48","1656.714378","15.1648844","wifi","45.836","13.9193"
"17498","center","forced","RGB16","1280","960","cloudy","56","1674.903687","15.2623558","wifi","45.666","13.5111"
"17499","center","forced","RGB16","1280","960","cloudy","64","1660.235907","14.7178708","wifi","44.384","14.7581"
"17500","center","forced","RGB16","1280","960","cloudy","72","1663.359705","14.8658646","wifi","44.294","16.4323"
"17501","backlight","forced","RGB16","1280","960","daylight","0","1645.909737","18.6699936","wifi","56.702","19.0255"
"17502","backlight","forced","RGB16","1280","960","daylight","8","1660.169469","18.4675156","wifi","55.69","12.7431"
"17503","backlight","forced","RGB16","1280","960","daylight","16","1672.201678","17.9383552","wifi","53.707","11.8856"
"17504","backlight","forced","RGB16","1280","960","daylight","24","1665.990933","17.1737126","wifi","51.595","13.0607"
"17505","backlight","forced","RGB16","1280","960","daylight","32","1677.973234","16.8176224","wifi","50.182","15.5061"
"17506","backlight","forced","RGB16","1280","960","daylight","40","1671.955378","16.0416272","wifi","47.979","21.0891"
"17507","backlight","forced","RGB16","1280","960","daylight","48","1691.406068","15.8618384","wifi","46.677","15.6922"
"17508","backlight","forced","RGB16","1280","960","daylight","56","1743.182485","16.0371156","wifi","46.037","13.4795"
"17509","backlight","forced","RGB16","1280","960","daylight","64","1664.947712","14.768983","wifi","44.484","14.2091"
"17510","backlight","forced","RGB16","1280","960","daylight","72","1658.508446","14.1809284","wifi","42.792","17.7164"
"17511","backlight","forced","RGB16","1280","960","fluorescent","0","1648.310951","18.6633776","wifi","56.691","23.0543"
"17512","backlight","forced","RGB16","1280","960","fluorescent","8","1668.308365","18.7479428","wifi","56.221","13.3655"
"17513","backlight","forced","RGB16","1280","960","fluorescent","16","1667.524129","18.033879","wifi","54.087","12.3057"
"17514","backlight","forced","RGB16","1280","960","fluorescent","24","1685.12654","17.6250062","wifi","51.974","12.8275"
"17515","backlight","forced","RGB16","1280","960","fluorescent","32","1668.271288","16.6792622","wifi","50.021","15.3169"
"17516","backlight","forced","RGB16","1280","960","fluorescent","40","1663.155089","16.1711646","wifi","48.68","21.0863"
"17517","backlight","forced","RGB16","1280","960","fluorescent","48","1670.469041","15.4465554","wifi","46.316","15.3468"
"17518","backlight","forced","RGB16","1280","960","fluorescent","56","1658.022275","15.1588312","wifi","45.795","13.9588"
"17519","backlight","forced","RGB16","1280","960","fluorescent","64","1660.571681","14.6064704","wifi","44.023","15.0163"
"17520","backlight","forced","RGB16","1280","960","fluorescent","72","1654.671076","14.189625","wifi","42.942","18.759"
"17521","backlight","forced","RGB16","1280","960","tungsten","0","1658.115766","19.5845426","wifi","59.115","19.5282"
"17522","backlight","forced","RGB16","1280","960","tungsten","8","1656.791899","18.729142","wifi","56.571","12.8332"
"17523","backlight","forced","RGB16","1280","960","tungsten","16","1666.301921","17.9476756","wifi","53.937","12.1865"
"17524","backlight","forced","RGB16","1280","960","tungsten","24","1664.412338","17.2706558","wifi","51.895","11.8594"
"17525","backlight","forced","RGB16","1280","960","tungsten","32","1682.170961","18.0145712","wifi","53.597","13.7023"
"17526","backlight","forced","RGB16","1280","960","tungsten","40","1667.191405","16.1095096","wifi","47.979","16.9532"
"17527","backlight","forced","RGB16","1280","960","tungsten","48","1653.720139","15.3076466","wifi","46.307","13.56"
"17528","backlight","forced","RGB16","1280","960","tungsten","56","1647.144587","14.9249738","wifi","45.355","12.8097"
"17529","backlight","forced","RGB16","1280","960","tungsten","64","1656.102345","14.6351242","wifi","44.334","14.0592"
"17530","backlight","forced","RGB16","1280","960","tungsten","72","1662.308972","14.3799338","wifi","43.313","16.6747"
"17531","backlight","forced","RGB16","1280","960","auto","0","1641.359355","18.7226902","wifi","57.012","18.8444"
"17532","backlight","forced","RGB16","1280","960","auto","8","1629.813364","17.5327492","wifi","53.858","12.5081"
"17533","backlight","forced","RGB16","1280","960","auto","16","1667.446823","18.4780996","wifi","55.52","12.0573"
"17534","backlight","forced","RGB16","1280","960","auto","24","1669.364374","18.0365846","wifi","54.048","13.0641"
"17535","backlight","forced","RGB16","1280","960","auto","32","1672.850358","16.7162744","wifi","50.032","15.4921"
"17536","backlight","forced","RGB16","1280","960","auto","40","1667.030717","16.233051","wifi","48.339","21.0795"
"17537","backlight","forced","RGB16","1280","960","auto","48","1670.490411","15.4477208","wifi","46.326","15.7"
"17538","backlight","forced","RGB16","1280","960","auto","56","1651.173734","14.9831672","wifi","45.466","13.5052"
"17539","backlight","forced","RGB16","1280","960","auto","64","1651.635088","14.585081","wifi","44.234","15.4054"
"17540","backlight","forced","RGB16","1280","960","auto","72","1667.498031","14.4392016","wifi","43.332","17.8063"
"17541","backlight","forced","RGB16","1280","960","cloudy","0","1665.39241","18.9885868","wifi","57.092","14.3548"
"17542","backlight","forced","RGB16","1280","960","cloudy","8","1668.624027","18.6334156","wifi","55.921","11.2145"
"17543","backlight","forced","RGB16","1280","960","cloudy","16","1659.782745","17.8143148","wifi","53.667","10.7635"
"17544","backlight","forced","RGB16","1280","960","cloudy","24","1666.283055","17.2205754","wifi","51.705","12.1394"
"17545","backlight","forced","RGB16","1280","960","cloudy","32","1669.162987","16.5517292","wifi","49.651","13.6922"
"17546","backlight","forced","RGB16","1280","960","cloudy","40","1660.995719","15.8876186","wifi","47.849","16.3449"
"17547","backlight","forced","RGB16","1280","960","cloudy","48","1666.437989","15.2716556","wifi","45.866","14.0826"
"17548","backlight","forced","RGB16","1280","960","cloudy","56","1668.755547","15.348147","wifi","46.077","13.0635"
"17549","backlight","forced","RGB16","1280","960","cloudy","64","1662.50329","14.7514438","wifi","44.414","14.0845"
"17550","backlight","forced","RGB16","1280","960","cloudy","72","1664.957242","14.3742654","wifi","43.202","15.3535"
"17551","night","forced","RGB16","1280","960","daylight","0","1604.452752","19.8303914","wifi","61.879","18.2892"
"17552","night","forced","RGB16","1280","960","daylight","8","1616.177411","19.4846886","wifi","60.317","12.7419"
"17553","night","forced","RGB16","1280","960","daylight","16","1617.627232","19.1024592","wifi","59.135","11.7037"
"17554","night","forced","RGB16","1280","960","daylight","24","1625.235384","18.5788322","wifi","57.262","13.2613"
"17555","night","forced","RGB16","1280","960","daylight","32","1592.587228","16.8679034","wifi","53.046","15.7505"
"17556","night","forced","RGB16","1280","960","daylight","40","1653.554591","17.6743708","wifi","53.547","22.7932"
"17557","night","forced","RGB16","1280","960","daylight","48","1616.673316","17.1330862","wifi","53.126","15.8115"
"17558","night","forced","RGB16","1280","960","daylight","56","1615.500288","16.6776956","wifi","51.705","14.6213"
"17559","night","forced","RGB16","1280","960","daylight","64","1608.729967","16.0838102","wifi","50.052","16.447"
"17560","night","forced","RGB16","1280","960","daylight","72","1606.954023","15.7441158","wifi","49.011","20.8757"
"17561","night","forced","RGB16","1280","960","fluorescent","0","1600.554816","21.0450084","wifi","65.814","21.2149"
"17562","night","forced","RGB16","1280","960","fluorescent","8","1616.409615","19.4998168","wifi","60.427","13.3725"
"17563","night","forced","RGB16","1280","960","fluorescent","16","1607.230714","18.824675","wifi","58.624","12.2199"
"17564","night","forced","RGB16","1280","960","fluorescent","24","1616.505695","18.2320642","wifi","56.471","13.1946"
"17565","night","forced","RGB16","1280","960","fluorescent","32","1612.28329","17.7514204","wifi","55.1","15.8603"
"17566","night","forced","RGB16","1280","960","fluorescent","40","1605.006856","16.9533124","wifi","52.956","24.385"
"17567","night","forced","RGB16","1280","960","fluorescent","48","1611.249952","16.5459838","wifi","51.424","15.9203"
"17568","night","forced","RGB16","1280","960","fluorescent","56","1609.717726","16.5050656","wifi","51.204","14.9718"
"17569","night","forced","RGB16","1280","960","fluorescent","64","1611.109087","15.9841454","wifi","49.701","17.1214"
"17570","night","forced","RGB16","1280","960","fluorescent","72","1603.64857","15.452249","wifi","48.239","21.3691"
"17571","night","forced","RGB16","1280","960","tungsten","0","1579.897533","19.4855632","wifi","61.688","18.3368"
"17572","night","forced","RGB16","1280","960","tungsten","8","1606.677058","19.6052004","wifi","60.898","12.8391"
"17573","night","forced","RGB16","1280","960","tungsten","16","1612.694734","19.0273666","wifi","58.994","12.0007"
"17574","night","forced","RGB16","1280","960","tungsten","24","1608.13654","18.4092024","wifi","57.322","12.2837"
"17575","night","forced","RGB16","1280","960","tungsten","32","1617.982815","17.8983546","wifi","55.48","14.2199"
"17576","night","forced","RGB16","1280","960","tungsten","40","1616.823196","17.3050098","wifi","53.537","18.3747"
"17577","night","forced","RGB16","1280","960","tungsten","48","1707.355254","18.056717","wifi","52.676","14.1601"
"17578","night","forced","RGB16","1280","960","tungsten","56","1598.24084","15.6578","wifi","49.08","13.462"
"17579","night","forced","RGB16","1280","960","tungsten","64","1609.82534","16.4687716","wifi","51.234","14.814"
"17580","night","forced","RGB16","1280","960","tungsten","72","1616.379316","15.7179376","wifi","48.63","17.8876"
"17581","night","forced","RGB16","1280","960","auto","0","1610.665468","19.890688","wifi","61.879","17.5248"
"17582","night","forced","RGB16","1280","960","auto","8","1605.880615","19.3283896","wifi","60.297","12.513"
"17583","night","forced","RGB16","1280","960","auto","16","1628.511373","19.2742454","wifi","59.275","11.761"
"17584","night","forced","RGB16","1280","960","auto","24","1611.857625","18.4585636","wifi","57.313","13.2665"
"17585","night","forced","RGB16","1280","960","auto","32","1628.353086","17.8683354","wifi","54.939","15.7512"
"17586","night","forced","RGB16","1280","960","auto","40","1618.611414","17.0878056","wifi","52.856","22.7251"
"17587","night","forced","RGB16","1280","960","auto","48","1621.957255","16.7229822","wifi","51.575","15.8182"
"17588","night","forced","RGB16","1280","960","auto","56","1614.092709","16.743492","wifi","51.564","14.6006"
"17589","night","forced","RGB16","1280","960","auto","64","1617.312013","16.0134658","wifi","49.611","16.4532"
"17590","night","forced","RGB16","1280","960","auto","72","1615.387586","15.39638","wifi","47.689","20.7445"
"17591","night","forced","RGB16","1280","960","cloudy","0","1602.548559","19.7426844","wifi","61.659","14.0403"
"17592","night","forced","RGB16","1280","960","cloudy","8","1606.829272","19.3280094","wifi","60.197","11.182"
"17593","night","forced","RGB16","1280","960","cloudy","16","1631.566527","19.3430514","wifi","59.285","10.3669"
"17594","night","forced","RGB16","1280","960","cloudy","24","1618.264346","18.1506474","wifi","56.241","12.0945"
"17595","night","forced","RGB16","1280","960","cloudy","32","1614.636661","17.5733796","wifi","54.498","13.6341"
"17596","night","forced","RGB16","1280","960","cloudy","40","1615.395774","17.0828502","wifi","52.956","16.2785"
"17597","night","forced","RGB16","1280","960","cloudy","48","1615.704697","16.6316616","wifi","51.544","14.0989"
"17598","night","forced","RGB16","1280","960","cloudy","56","1623.286275","16.445531","wifi","50.723","13.4102"
"17599","night","forced","RGB16","1280","960","cloudy","64","1699.907302","17.0957184","wifi","50.313","14.6287"
"17600","night","forced","RGB16","1280","960","cloudy","72","1582.450276","14.274683","wifi","45.175","16.5451"
"17601","auto","auto","RGB16","800","600","daylight","0","1628.576597","12.143787","wifi","37.354","19.0737"
"17602","auto","auto","RGB16","800","600","daylight","8","1633.219707","12.1838286","wifi","37.353","12.6629"
"17603","auto","auto","RGB16","800","600","daylight","16","1638.58417","11.8376134","wifi","36.172","11.649"
"17604","auto","auto","RGB16","800","600","daylight","24","1632.495269","11.7262052","wifi","36.002","13.1675"
"17605","auto","auto","RGB16","800","600","daylight","32","1631.926203","11.61694","wifi","35.681","15.5355"
"17606","auto","auto","RGB16","800","600","daylight","40","1653.078066","11.8352912","wifi","35.872","22.9646"
"17607","auto","auto","RGB16","800","600","daylight","48","1632.775577","11.6924008","wifi","35.811","15.803"
"17608","auto","auto","RGB16","800","600","daylight","56","1634.914103","10.7722362","wifi","33.058","14.7035"
"17609","auto","auto","RGB16","800","600","daylight","64","1638.711468","9.8737166","wifi","30.203","16.5197"
"17610","auto","auto","RGB16","800","600","daylight","72","1629.976913","10.0234022","wifi","30.774","21.3951"
"17611","auto","auto","RGB16","800","600","fluorescent","0","1630.504069","12.2608754","wifi","37.664","23.0676"
"17612","auto","auto","RGB16","800","600","fluorescent","8","1620.736059","11.9775872","wifi","37.024","13.2524"
"17613","auto","auto","RGB16","800","600","fluorescent","16","1642.386846","11.81043","wifi","36.021","12.1894"
"17614","auto","auto","RGB16","800","600","fluorescent","24","1634.113364","11.6510734","wifi","35.751","13.187"
"17615","auto","auto","RGB16","800","600","fluorescent","32","1621.811725","11.9967594","wifi","36.973","15.8993"
"17616","auto","auto","RGB16","800","600","fluorescent","40","1629.620877","11.4356578","wifi","35.14","26.673"
"17617","auto","auto","RGB16","800","600","fluorescent","48","1655.101921","10.7186144","wifi","32.467","15.9935"
"17618","auto","auto","RGB16","800","600","fluorescent","56","1630.772618","10.0801018","wifi","30.985","14.5456"
"17619","auto","auto","RGB16","800","600","fluorescent","64","1630.21054","9.7210564","wifi","30.023","16.3998"
"17620","auto","auto","RGB16","800","600","fluorescent","72","1624.691769","9.9553088","wifi","30.674","24.6681"
"17621","auto","auto","RGB16","800","600","tungsten","0","1618.087788","12.244244","wifi","37.885","19.5367"
"17622","auto","auto","RGB16","800","600","tungsten","8","1623.080787","12.0301","wifi","37.123","12.6674"
"17623","auto","auto","RGB16","800","600","tungsten","16","1637.038546","11.898088","wifi","36.352","11.9607"
"17624","auto","auto","RGB16","800","600","tungsten","24","1636.891895","11.7163062","wifi","35.872","12.2011"
"17625","auto","auto","RGB16","800","600","tungsten","32","1658.459421","12.1284978","wifi","36.612","14.0309"
"17626","auto","auto","RGB16","800","600","tungsten","40","1632.764343","11.649784","wifi","35.791","18.3467"
"17627","auto","auto","RGB16","800","600","tungsten","48","1648.081968","10.8860924","wifi","33.138","13.9999"
"17628","auto","auto","RGB16","800","600","tungsten","56","1627.545502","9.7229944","wifi","29.953","13.3211"
"17629","auto","auto","RGB16","800","600","tungsten","64","1606.432665","9.4725606","wifi","29.493","14.5542"
"17630","auto","auto","RGB16","800","600","tungsten","72","1592.877181","9.2897544","wifi","29.222","17.4544"
"17631","auto","auto","RGB16","800","600","auto","0","1617.386271","12.2525272","wifi","37.935","18.8187"
"17632","auto","auto","RGB16","800","600","auto","8","1636.549066","12.0421626","wifi","36.853","12.5415"
"17633","auto","auto","RGB16","800","600","auto","16","1614.142932","11.5407934","wifi","35.792","11.6286"
"17634","auto","auto","RGB16","800","600","auto","24","1626.167299","11.706237","wifi","36.062","13.1661"
"17635","auto","auto","RGB16","800","600","auto","32","1623.061374","13.306182","wifi","40.969","15.5222"
"17636","auto","auto","RGB16","800","600","auto","40","1699.327881","12.19727","wifi","36.002","23.1085"
"17637","auto","auto","RGB16","800","600","auto","48","1630.207207","10.6989886","wifi","32.827","15.8106"
"17638","auto","auto","RGB16","800","600","auto","56","1616.949252","10.2584948","wifi","31.725","14.7039"
"17639","auto","auto","RGB16","800","600","auto","64","1619.066985","9.7885652","wifi","30.274","16.5361"
"17640","auto","auto","RGB16","800","600","auto","72","1626.04986","9.7015118","wifi","29.893","21.4858"
"17641","auto","auto","RGB16","800","600","cloudy","0","1619.404833","12.2099804","wifi","37.744","14.4188"
"17642","auto","auto","RGB16","800","600","cloudy","8","1630.584462","12.1264648","wifi","37.243","11.0925"
"17643","auto","auto","RGB16","800","600","cloudy","16","1638.308824","11.7994458","wifi","36.052","10.2677"
"17644","auto","auto","RGB16","800","600","cloudy","24","1639.72393","11.7448574","wifi","35.902","11.7653"
"17645","auto","auto","RGB16","800","600","cloudy","32","1631.895041","11.6381756","wifi","35.681","13.1482"
"17646","auto","auto","RGB16","800","600","cloudy","40","1624.925962","11.6303398","wifi","35.861","15.7893"
"17647","auto","auto","RGB16","800","600","cloudy","48","1631.389889","10.6871924","wifi","32.487","13.4802"
"17648","auto","auto","RGB16","800","600","cloudy","56","1624.249491","10.326274","wifi","31.866","13.5704"
"17649","auto","auto","RGB16","800","600","cloudy","64","1628.587454","9.9691988","wifi","30.674","14.7982"
"17650","auto","auto","RGB16","800","600","cloudy","72","1655.679301","9.7397772","wifi","29.463","16.555"
"17651","center","auto","RGB16","800","600","daylight","0","1616.633566","12.082119","wifi","37.413","19.1188"
"17652","center","auto","RGB16","800","600","daylight","8","1624.936571","12.0017586","wifi","37.013","12.6762"
"17653","center","auto","RGB16","800","600","daylight","16","1635.255505","11.82189","wifi","36.212","11.6529"
"17654","center","auto","RGB16","800","600","daylight","24","1654.387321","11.9503504","wifi","36.222","13.1703"
"17655","center","auto","RGB16","800","600","daylight","32","1623.736878","11.6080864","wifi","35.822","15.5452"
"17656","center","auto","RGB16","800","600","daylight","40","1636.45556","11.700727","wifi","35.822","23.0049"
"17657","center","auto","RGB16","800","600","daylight","48","1639.051399","11.7382732","wifi","35.831","15.8024"
"17658","center","auto","RGB16","800","600","daylight","56","1634.591482","10.5298406","wifi","32.307","14.7153"
"17659","center","auto","RGB16","800","600","daylight","64","1636.937216","9.6743058","wifi","29.602","16.5449"
"17660","center","auto","RGB16","800","600","daylight","72","1626.310768","10.0337666","wifi","30.914","21.5221"
"17661","center","auto","RGB16","800","600","fluorescent","0","1631.924233","12.2133912","wifi","37.534","23.1348"
"17662","center","auto","RGB16","800","600","fluorescent","8","1633.851435","12.2407494","wifi","37.494","13.2471"
"17663","center","auto","RGB16","800","600","fluorescent","16","1643.473884","11.8280186","wifi","36.022","12.1961"
"17664","center","auto","RGB16","800","600","fluorescent","24","1652.224091","11.77747","wifi","35.741","13.1863"
"17665","center","auto","RGB16","800","600","fluorescent","32","1644.545107","11.7456476","wifi","35.792","15.8955"
"17666","center","auto","RGB16","800","600","fluorescent","40","1638.599112","11.74054","wifi","35.821","26.4725"
"17667","center","auto","RGB16","800","600","fluorescent","48","1604.635894","10.0341294","wifi","31.325","16.0066"
"17668","center","auto","RGB16","800","600","fluorescent","56","1700.869334","10.9200088","wifi","32.236","14.5361"
"17669","center","auto","RGB16","800","600","fluorescent","64","1630.483809","10.2028192","wifi","31.295","16.4458"
"17670","center","auto","RGB16","800","600","fluorescent","72","1633.411753","9.7666648","wifi","29.913","24.7801"
"17671","center","auto","RGB16","800","600","tungsten","0","1618.370598","12.2868628","wifi","37.945","19.5176"
"17672","center","auto","RGB16","800","600","tungsten","8","1623.146126","12.023715","wifi","37.094","12.674"
"17673","center","auto","RGB16","800","600","tungsten","16","1625.683768","11.7120936","wifi","36.082","11.9697"
"17674","center","auto","RGB16","800","600","tungsten","24","1649.040603","11.8180348","wifi","35.841","12.1948"
"17675","center","auto","RGB16","800","600","tungsten","32","1627.426139","11.6380112","wifi","35.872","14.0378"
"17676","center","auto","RGB16","800","600","tungsten","40","1634.688893","11.6717668","wifi","35.792","18.361"
"17677","center","auto","RGB16","800","600","tungsten","48","1634.431535","10.790022","wifi","33.087","13.9828"
"17678","center","auto","RGB16","800","600","tungsten","56","1603.621058","9.688426","wifi","30.284","13.3138"
"17679","center","auto","RGB16","800","600","tungsten","64","1626.660877","9.8196526","wifi","30.283","14.5706"
"17680","center","auto","RGB16","800","600","tungsten","72","1624.513898","9.6447326","wifi","29.723","17.5216"
"17681","center","auto","RGB16","800","600","auto","0","1615.19556","12.2355942","wifi","37.915","18.9033"
"17682","center","auto","RGB16","800","600","auto","8","1620.423818","12.2301656","wifi","37.314","12.5166"
"17683","center","auto","RGB16","800","600","auto","16","1635.670796","11.758626","wifi","36.001","11.6366"
"17684","center","auto","RGB16","800","600","auto","24","1633.142044","11.6986066","wifi","35.891","13.1624"
